"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1469",21.2457141876221,21.498571395874,20.9892864227295,21.2614288330078,510003200,18.0318336486816
"1470",21.3649997711182,21.5357131958008,21.2203578948975,21.3050003051758,361298000,18.0687942504883
"1471",21.2817859649658,21.3196430206299,20.5267868041992,20.6000003814697,599373600,17.4708766937256
"1472",20.8400001525879,20.9917850494385,20.6285705566406,20.8792858123779,529135600,17.70774269104
"1473",21.0796432495117,21.0978565216064,20.7175006866455,20.8160705566406,374917200,17.6541290283203
"1474",20.4942855834961,20.5192852020264,19.8482131958008,19.9285717010498,793648800,16.9786376953125
"1475",20.0224990844727,20.0796432495117,19.1175003051758,19.2053565979004,1056146000,16.3624725341797
"1476",19.3007144927979,19.8171424865723,19.0614280700684,19.5378570556641,929913600,16.6457595825195
"1477",19.7910709381104,19.8035717010498,19.2374992370605,19.3867855072021,515802000,16.5170478820801
"1478",19.2467861175537,19.6599998474121,19.1557140350342,19.3892860412598,532949200,16.5191783905029
"1479",19.4821434020996,19.5517864227295,19.1492862701416,19.1742858886719,477170400,16.3360080718994
"1480",19.1975002288818,19.2678565979004,18.6650009155273,18.7721424102783,789910800,15.9933815002441
"1481",18.7571430206299,18.9285717010498,18.0625,18.8457145690918,1266893600,16.0560665130615
"1482",19.311071395874,20.2678565979004,19.2814292907715,20.2046432495117,823317600,17.2138481140137
"1483",20.4253578186035,20.4267864227295,19.8064289093018,20.0324993133545,642754000,17.0671825408936
"1484",20.1517868041992,20.2632141113281,19.8785705566406,20.0607147216797,373002000,17.0912284851074
"1485",20.2560710906982,20.4285717010498,20.0928573608398,20.4107131958008,272826400,17.3894138336182
"1486",20.5678577423096,21.0714282989502,20.4896430969238,21.0546436309814,630579600,17.9380187988281
"1487",21.0553569793701,21.0864295959473,20.7178573608398,20.8850002288818,533330000,17.793493270874
"1488",20.6167850494385,20.9214286804199,20.4378566741943,20.8192863464355,520864400,17.7374973297119
"1489",21.0792865753174,21.2232131958008,20.9017868041992,21.0485706329346,514698800,17.9328460693359
"1490",20.9567852020264,21.0142860412598,20.8099994659424,20.9028568267822,391319600,17.8087005615234
"1491",21.2017860412598,21.2353572845459,20.9107131958008,20.9353561401367,364280000,17.8363933563232
"1492",20.7785701751709,20.7785701751709,20.4332141876221,20.5660705566406,557068400,17.5217781066895
"1493",20.3182144165039,20.3303565979004,19.2417850494385,19.2425003051758,1044638000,16.3941249847412
"1494",18.8907146453857,19.7610702514648,18.5224990844727,19.5442867279053,1177212400,16.6512393951416
"1495",19.7642860412598,19.8285713195801,18.9285717010498,19.0446434020996,787040800,16.2255516052246
"1496",18.75,19.2325000762939,18.627857208252,18.9221439361572,630484400,16.121187210083
"1497",19.2775001525879,19.6271438598633,19.1917858123779,19.3353576660156,592345600,16.4732322692871
"1498",19.5632133483887,19.5714282989502,19.1525001525879,19.25,487144000,16.4005165100098
"1499",18.9696426391602,19.2014293670654,18.7785701751709,18.9174995422363,625259600,16.1172275543213
"1500",18.3839282989502,18.5046424865723,18.0564289093018,18.2067852020264,1009579200,15.5117130279541
"1501",18.1760711669922,18.5714282989502,17.9010715484619,18.5296421051025,757607200,15.7867822647095
"1502",18.75,19.1035709381104,18.5803565979004,19.0678577423096,625685200,16.2453289031982
"1503",18.981071472168,19.0607147216797,18.7678565979004,18.7967853546143,449369200,16.0143814086914
"1504",18.9285717010498,18.9357147216797,18.5314292907715,18.6332149505615,481689600,15.875020980835
"1505",18.3024997711182,18.559642791748,18.2228565216064,18.5475006103516,596268400,15.8019981384277
"1506",18.5839290618896,18.7232131958008,18.5253562927246,18.5774993896484,175753200,15.827564239502
"1507",18.5357131958008,18.5521430969238,18.2542858123779,18.3214282989502,302436400,15.609393119812
"1508",18.3407135009766,18.4375,18.0235710144043,18.3950004577637,455120400,15.6720762252808
"1509",18.2246437072754,18.3742866516113,18.1471424102783,18.1996421813965,354278400,15.5056371688843
"1510",18.2332134246826,19.1214294433594,18.1785717010498,19.0060710906982,659492400,16.192684173584
"1511",19.7792854309082,19.8214282989502,19.3439292907715,19.6082134246826,560518000,16.7057018280029
"1512",19.5671424865723,19.6310710906982,19.3214282989502,19.3607139587402,352965200,16.4948387145996
"1513",19.1774997711182,19.2367858886719,18.7796421051025,18.8214282989502,594333600,16.0353832244873
"1514",18.6428565979004,18.9035701751709,18.3999996185303,18.71071434021,484156400,15.9410562515259
"1515",18.9003562927246,18.9960708618164,18.6160717010498,18.7610702514648,458707200,15.9839544296265
"1516",18.6607131958008,18.7503566741943,18.4282131195068,18.4678573608398,407604400,15.7341432571411
"1517",18.8767852783203,18.8828563690186,18.4114284515381,18.6967868804932,601146000,15.9291849136353
"1518",18.6071434020996,18.7614288330078,18.5364284515381,18.5821437835693,350506800,15.8315153121948
"1519",17.9528560638428,18.125,17.8039283752441,17.9196434020996,734207600,15.2670869827271
"1520",17.7964286804199,17.8210716247559,17.2635707855225,17.3542861938477,876772400,14.7854108810425
"1521",17.665714263916,18.1942863464355,17.5892868041992,18.0746421813965,690804800,15.399133682251
"1522",18.2253570556641,18.2410717010498,17.9296436309814,17.9528560638428,453678400,15.2953824996948
"1523",17.8042850494385,17.9364280700684,17.7285709381104,17.8571434020996,472922800,15.2138328552246
"1524",18.0200004577637,18.1385707855225,17.7367858886719,18.0275001525879,461546400,15.3589782714844
"1525",18.1717853546143,18.3924999237061,18.0275001525879,18.3575000762939,861509600,15.6401252746582
"1526",16.4285717010498,16.6332149505615,16.0803565979004,16.0892868041992,1460852400,13.7076635360718
"1527",16.1317863464355,16.2939281463623,15.5357141494751,15.710000038147,1208026400,13.3845233917236
"1528",15.6367864608765,16.186071395874,15.5664291381836,16.065357208252,785517600,13.6872787475586
